EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
983188,SALT LAKE CO.,COTTONWOOD HGTS,08/01/2021,1815,Flash Flood, , ,0,0,2000,0,UT,MST-7, ,162616,C,35,SLC,0,0,Department of Highways,Heavy Rain, , ,3,ESE,3,E,COTTONWOOD HGTS,08/01/2021,1815,40.61,-111.75,40.6176,-111.7335,"Big Cottonwood Canyon Road was closed due to flash flooding carrying debris and rocks across the roadway.","An active monsoon surge brought thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",295
981931,SALT LAKE CO.,FT DOUGLAS,08/01/2021,1915,Flood, , ,0,0,750000,0,UT,MST-7, ,162616,C,35,SLC,0,0,Department of Highways,Heavy Rain, , ,2,NW,4,WNW,FT DOUGLAS,08/01/2021,2200,40.8032,-111.8627,40.7925,-111.8993,"Multiple roadways across the greater Salt Lake Valley were flooded. A portion of Interstate 80 was closed near 1300 East, as was Interstate 215 near Millcreek.","An active monsoon surge brought thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",296
981973,SALT LAKE CO.,SALTAIR,08/17/2021,1623,Thunderstorm Wind,59.00, ,0,0,0,0,UT,MST-7,MG,162640,C,35,SLC,0,0,Mesonet, , , ,2,SW,2,SW,SALTAIR,08/17/2021,1623,40.75,-112.13,40.75,-112.13,"The Center Tailings automated weather station recorded a peak wind gust of 68 mph.","An active monsoon surge brought thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",297
981976,SALT LAKE CO.,MIDVALE,08/17/2021,1655,Thunderstorm Wind,52.00, ,0,0,30000,0,UT,MST-7,EG,162640,C,35,SLC,0,0,Broadcast Media, , , ,1,N,1,N,MIDVALE,08/17/2021,1655,40.61,-111.9,40.61,-111.9,"A large tree fell on a car at an apartment complex parking lot.","An active monsoon surge brought thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",298
981978,SALT LAKE CO.,CARTERS SKY RANCH AR,08/17/2021,1700,Thunderstorm Wind,52.00, ,0,0,25000,0,UT,MST-7,EG,162640,C,35,SLC,0,0,Broadcast Media, , , ,2,SSW,2,SSW,CARTERS SKY RANCH AR,08/17/2021,1700,40.5,-111.86,40.5,-111.86,"Four trees fell on a house in Draper.","An active monsoon surge brought thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",299
982606,SALT LAKE CO.,FT DOUGLAS,08/18/2021,1312,Flood, , ,0,0,150000,0,UT,MST-7, ,162640,C,35,SLC,0,0,Broadcast Media,Heavy Rain, , ,3,NNE,3,SW,BACCHUS,08/18/2021,1612,40.8199,-111.8191,40.6388,-112.1366,"Parley's Creek in Sugarhouse Park overflowed its banks, with water across the park road. The eastbound lanes of Interstate 215 at 3300 South were closed due to flooding for two hours. Water flowed across Silver Bowl Drive in Herriman, with two basements flooded. Significant urban flooding occurred at Willowbrook Condos, with basements flooded.  Additionally, Little Cottonwood Creek flooded.","An active monsoon surge brought thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",300
983009,SALT LAKE CO.,SALTAIR,08/21/2021,1720,Thunderstorm Wind,51.00, ,0,0,0,0,UT,MST-7,MG,162782,C,35,SLC,0,0,Mesonet, , , ,2,SW,2,SW,SALTAIR,08/21/2021,1720,40.75,-112.13,40.75,-112.13,"The Center Tailings automated weather station recorded a peak wind gust of 59 mph.","A squall line developed over northern Utah and produced widespread severe wind gusts and damage.",301
983038,SALT LAKE CO.,(SLC)SALT LAKE CITY,08/21/2021,1732,Thunderstorm Wind,55.00, ,0,0,0,0,UT,MST-7,EG,162782,C,35,SLC,0,0,Mesonet, , , ,0,N,0,N,(SLC)SALT LAKE CITY,08/21/2021,1732,40.78,-111.97,40.78,-111.97,"The Midfield Federal Aviation Administration automated weather station at Salt Lake City International Airport recorded a peak wind gust of 63 mph.","A squall line developed over northern Utah and produced widespread severe wind gusts and damage.",302
983039,SALT LAKE CO.,(SLC)SALT LAKE CITY,08/21/2021,1735,Thunderstorm Wind,56.00, ,0,0,1500,0,UT,MST-7,EG,162782,C,35,SLC,0,0,Broadcast Media, , , ,2,NE,2,NE,(SLC)SALT LAKE CITY,08/21/2021,1735,40.8,-111.95,40.8,-111.95,"A tree was downed in Rose Park.","A squall line developed over northern Utah and produced widespread severe wind gusts and damage.",303
983045,SALT LAKE CO.,FT DOUGLAS,08/21/2021,1738,Thunderstorm Wind,56.00, ,0,0,1500,0,UT,MST-7,EG,162782,C,35,SLC,0,0,Broadcast Media, , , ,2,W,2,W,FT DOUGLAS,08/21/2021,1738,40.78,-111.87,40.78,-111.87,"A tree fell onto a road in the Avenues neighborhood.","A squall line developed over northern Utah and produced widespread severe wind gusts and damage.",304
983050,SALT LAKE CO.,FT DOUGLAS,08/21/2021,1739,Thunderstorm Wind,54.00, ,0,0,0,0,UT,MST-7,MG,162782,C,35,SLC,0,0,Mesonet, , , ,2,SW,2,SW,FT DOUGLAS,08/21/2021,1740,40.76,-111.85,40.76,-111.85,"The University of Utah William Browning Building automated weather station recorded a peak wind gust of 62 mph.","A squall line developed over northern Utah and produced widespread severe wind gusts and damage.",305
983126,SALT LAKE CO.,SUGAR HOUSE,08/21/2021,1740,Thunderstorm Wind,50.00, ,0,0,0,0,UT,MST-7,EG,162782,C,35,SLC,0,0,Department of Highways, , , ,2,SSW,2,SSW,SUGAR HOUSE,08/21/2021,1740,40.7281,-111.7656,40.7281,-111.7656,"The Parley's Canyon at Quarry automated weather station recorded a peak wind gust of 58 mph.","A squall line developed over northern Utah and produced widespread severe wind gusts and damage.",306
983056,SALT LAKE CO.,TAYLORSVILLE,08/21/2021,1745,Thunderstorm Wind,52.00, ,0,0,1500,0,UT,MST-7,EG,162782,C,35,SLC,0,0,Public, , , ,0,N,0,N,TAYLORSVILLE,08/21/2021,1745,40.67,-111.93,40.67,-111.93,"A tree was blown down in Taylorsville.","A squall line developed over northern Utah and produced widespread severe wind gusts and damage.",307
983180,SALT LAKE CO.,NASH,08/25/2021,1715,Thunderstorm Wind,53.00, ,0,0,0,0,UT,MST-7,MG,162799,C,35,SLC,0,0,Public, , , ,2,ENE,2,ENE,NASH,08/25/2021,1715,40.48,-111.88,40.48,-111.88,"A personal weather station measured a wind gust of 61 mph.","Isolated thunderstorms resulted in wind damage across portions of Utah.",308
986707,SALT LAKE CO.,SALT LAKE CITY,09/02/2021,1709,Hail,1.00, ,0,0,0,0,UT,MST-7, ,163420,C,35,SLC,0,0,Public, , , ,2,ENE,2,ENE,SALT LAKE CITY,09/02/2021,1709,40.74,-111.83,40.74,-111.83,"Hail up to 1 inch in diameter fell in Salt Lake City.","Several rounds of thunderstorms brought severe weather hazards to the state of Utah, including flash flooding in southern and eastern Utah, and damaging winds, hail, and a tornado in Northern Utah.",309
986708,SALT LAKE CO.,EAST MILL CREEK,09/02/2021,1715,Hail,0.75, ,0,0,0,0,UT,MST-7, ,163420,C,35,SLC,0,0,Public, , , ,2,N,2,N,EAST MILL CREEK,09/02/2021,1715,40.73,-111.82,40.73,-111.82,"Hail up to 3/4 of an inch in diameter fell in East Mill Creek.","Several rounds of thunderstorms brought severe weather hazards to the state of Utah, including flash flooding in southern and eastern Utah, and damaging winds, hail, and a tornado in Northern Utah.",310
